   PIQUANT 0.0.0-main  ps__0097_0675553164_000PTFE_shot_2.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, S_K, P_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
17.5646, 19.1524, 11.8269, 11.7128, 4.59918, 7.3255, 11.7128, 0, 11.7128, 11.7128, 11.7128, 11.7128, 11.7128, 11.7128, 11.7128, 11.7128, 11.7128, 11.7128, 11.7128, 11.8269, 11.7128
17.573, 18.1419, 11.791, 11.6751, 4.48798, 6.35096, 11.6751, 0, 11.6751, 11.6751, 11.6751, 11.6751, 11.6751, 11.6751, 11.6751, 11.6751, 11.6751, 11.6751, 11.6751, 11.791, 11.6751
17.5813, 14.8234, 11.754, 11.6364, 4.10163, 3.06935, 11.6364, 0, 11.6364, 11.6364, 11.6364, 11.6364, 11.6364, 11.6364, 11.6364, 11.6364, 11.6364, 11.6364, 11.6364, 11.754, 11.6364
17.5896, 14.9105, 11.7161, 11.5967, 4.11224, 3.19443, 11.5967, 0, 11.5967, 11.5967, 11.5967, 11.5967, 11.5967, 11.5967, 11.5967, 11.5967, 11.5967, 11.5967, 11.5967, 11.7161, 11.5967
17.598, 10.9824, 11.6775, 11.5563, 3.60311, -0.695151, 11.5563, 0, 11.5563, 11.5563, 11.5563, 11.5563, 11.5563, 11.5563, 11.5563, 11.5563, 11.5563, 11.5563, 11.5563, 11.6775, 11.5563
17.6063, 12.1286, 11.6386, 11.5155, 3.75881, 0.490072, 11.5155, 0, 11.5155, 11.5155, 11.5155, 11.5155, 11.5155, 11.5155, 11.5155, 11.5155, 11.5155, 11.5155, 11.5155, 11.6386, 11.5155
17.6147, 16.7767, 11.5994, 11.4745, 4.33321, 5.17725, 11.4745, 0, 11.4745, 11.4745, 11.4745, 11.4745, 11.4745, 11.4745, 11.4745, 11.4745, 11.4745, 11.4745, 11.4745, 11.5994, 11.4745
17.623, 10.9874, 11.5604, 11.4336, 3.60381, -0.572968, 11.4336, 0, 11.4336, 11.4336, 11.4336, 11.4336, 11.4336, 11.4336, 11.4336, 11.4336, 11.4336, 11.4336, 11.4336, 11.5604, 11.4336
17.6313, 5.98777, 11.5223, 11.3935, 2.82626, -5.53448, 11.3935, 0, 11.3935, 11.3935, 11.3935, 11.3935, 11.3935, 11.3935, 11.3935, 11.3935, 11.3935, 11.3935, 11.3935, 11.5223, 11.3935
17.6397, 13.9899, 11.4828, 11.3521, 3.99874, 2.50711, 11.3521, 0, 11.3521, 11.3521, 11.3521, 11.3521, 11.3521, 11.3521, 11.3521, 11.3521, 11.3521, 11.3521, 11.3521, 11.4828, 11.3521
17.648, 13.9273, 11.4423, 11.3096, 3.9909, 2.48492, 11.3096, 0, 11.3096, 11.3096, 11.3096, 11.3096, 11.3096, 11.3096, 11.3096, 11.3096, 11.3096, 11.3096, 11.3096, 11.4423, 11.3096
17.6564, 9.21594, 11.4014, 11.2667, 3.34902, -2.18548, 11.2667, 0, 11.2667, 11.2667, 11.2667, 11.2667, 11.2667, 11.2667, 11.2667, 11.2667, 11.2667, 11.2667, 11.2667, 11.4014, 11.2667
17.6647, 15.0338, 11.3606, 11.2238, 4.1272, 3.67321, 11.2238, 0, 11.2238, 11.2238, 11.2238, 11.2238, 11.2238, 11.2238, 11.2238, 11.2238, 11.2238, 11.2238, 11.2238, 11.3606, 11.2238
17.673, 16.823, 11.3242, 11.1853, 4.33855, 5.49887, 11.1853, 0, 11.1853, 11.1853, 11.1853, 11.1853, 11.1853, 11.1853, 11.1853, 11.1853, 11.1853, 11.1853, 11.1853, 11.3242, 11.1853
17.6814, 12.1322, 11.2857, 11.1447, 3.75929, 0.846548, 11.1447, 0, 11.1447, 11.1447, 11.1447, 11.1447, 11.1447, 11.1447, 11.1447, 11.1447, 11.1447, 11.1447, 11.1447, 11.2857, 11.1447
17.6897, 13.7935, 11.2455, 11.1023, 3.9741, 2.548, 11.1023, 0, 11.1023, 11.1023, 11.1023, 11.1023, 11.1023, 11.1023, 11.1023, 11.1023, 11.1023, 11.1023, 11.1023, 11.2455, 11.1023
17.6981, 13.0311, 11.2045, 11.0591, 3.877, 1.82663, 11.0591, 0, 11.0591, 11.0591, 11.0591, 11.0591, 11.0591, 11.0591, 11.0591, 11.0591, 11.0591, 11.0591, 11.0591, 11.2045, 11.0591
17.7064, 9.02641, 11.1636, 11.016, 3.3206, -2.13719, 11.016, 0, 11.016, 11.016, 11.016, 11.016, 11.016, 11.016, 11.016, 11.016, 11.016, 11.016, 11.016, 11.1636, 11.016
17.7148, 13.1034, 11.1272, 10.9773, 3.88631, 1.97624, 10.9773, 0, 10.9773, 10.9773, 10.9773, 10.9773, 10.9773, 10.9773, 10.9773, 10.9773, 10.9773, 10.9773, 10.9773, 11.1272, 10.9773
17.7231, 19.8257, 11.0881, 10.9359, 4.6718, 8.73756, 10.9359, 0, 10.9359, 10.9359, 10.9359, 10.9359, 10.9359, 10.9359, 10.9359, 10.9359, 10.9359, 10.9359, 10.9359, 11.0881, 10.9359
17.7314, 13.9538, 11.0468, 10.8922, 3.99422, 2.907, 10.8922, 0, 10.8922, 10.8922, 10.8922, 10.8922, 10.8922, 10.8922, 10.8922, 10.8922, 10.8922, 10.8922, 10.8922, 11.0468, 10.8922
17.7398, 10.1463, 11.0044, 10.8474, 3.48516, -0.858106, 10.8474, 0, 10.8474, 10.8474, 10.8474, 10.8474, 10.8474, 10.8474, 10.8474, 10.8474, 10.8474, 10.8474, 10.8474, 11.0044, 10.8474
17.7481, 19.8581, 10.9622, 10.8028, 4.67527, 8.89589, 10.8028, 0, 10.8028, 10.8028, 10.8028, 10.8028, 10.8028, 10.8028, 10.8028, 10.8028, 10.8028, 10.8028, 10.8028, 10.9622, 10.8028
17.7565, 14.0923, 10.9276, 10.7656, 4.01152, 3.16474, 10.7656, 0, 10.7656, 10.7656, 10.7656, 10.7656, 10.7656, 10.7656, 10.7656, 10.7656, 10.7656, 10.7656, 10.7656, 10.9276, 10.7656
17.7648, 13.9057, 10.8895, 10.725, 3.9882, 3.01623, 10.725, 0, 10.725, 10.725, 10.725, 10.725, 10.725, 10.725, 10.725, 10.725, 10.725, 10.725, 10.725, 10.8895, 10.725
17.7731, 10.981, 10.8485, 10.6814, 3.60292, 0.132456, 10.6814, 0, 10.6814, 10.6814, 10.6814, 10.6814, 10.6814, 10.6814, 10.6814, 10.6814, 10.6814, 10.6814, 10.6814, 10.8485, 10.6814
17.7815, 16.9645, 10.8063, 10.6365, 4.35482, 6.15824, 10.6365, 0, 10.6365, 10.6365, 10.6365, 10.6365, 10.6365, 10.6365, 10.6365, 10.6365, 10.6365, 10.6365, 10.6365, 10.8063, 10.6365
17.7898, 11.0372, 10.7641, 10.5917, 3.6107, 0.273056, 10.5917, 0, 10.5917, 10.5917, 10.5917, 10.5917, 10.5917, 10.5917, 10.5917, 10.5917, 10.5917, 10.5917, 10.5917, 10.7641, 10.5917
17.7982, 13.8878, 10.7296, 10.5544, 3.98595, 3.15816, 10.5544, 0, 10.5544, 10.5544, 10.5544, 10.5544, 10.5544, 10.5544, 10.5544, 10.5544, 10.5544, 10.5544, 10.5544, 10.7296, 10.5544
17.8065, 12.0181, 10.6911, 10.5131, 3.74407, 1.32692, 10.5131, 0, 10.5131, 10.5131, 10.5131, 10.5131, 10.5131, 10.5131, 10.5131, 10.5131, 10.5131, 10.5131, 10.5131, 10.6911, 10.5131
17.8148, 7.9678, 10.6493, 10.4684, 3.15718, -2.68148, 10.4684, 0, 10.4684, 10.4684, 10.4684, 10.4684, 10.4684, 10.4684, 10.4684, 10.4684, 10.4684, 10.4684, 10.4684, 10.6493, 10.4684
17.8232, 9.02402, 10.6058, 10.4219, 3.32024, -1.5818, 10.4219, 0, 10.4219, 10.4219, 10.4219, 10.4219, 10.4219, 10.4219, 10.4219, 10.4219, 10.4219, 10.4219, 10.4219, 10.6058, 10.4219
17.8315, 15.9611, 10.5625, 10.3756, 4.23805, 5.39858, 10.3756, 0, 10.3756, 10.3756, 10.3756, 10.3756, 10.3756, 10.3756, 10.3756, 10.3756, 10.3756, 10.3756, 10.3756, 10.5625, 10.3756
17.8399, 8.02081, 10.5299, 10.3399, 3.16557, -2.50909, 10.3399, 0, 10.3399, 10.3399, 10.3399, 10.3399, 10.3399, 10.3399, 10.3399, 10.3399, 10.3399, 10.3399, 10.3399, 10.5299, 10.3399
17.8482, 16.9663, 10.4925, 10.2994, 4.35503, 6.47377, 10.2994, 0, 10.2994, 10.2994, 10.2994, 10.2994, 10.2994, 10.2994, 10.2994, 10.2994, 10.2994, 10.2994, 10.2994, 10.4925, 10.2994
17.8565, 16.9822, 10.4512, 10.2548, 4.35685, 6.53096, 10.2548, 0, 10.2548, 10.2548, 10.2548, 10.2548, 10.2548, 10.2548, 10.2548, 10.2548, 10.2548, 10.2548, 10.2548, 10.4512, 10.2548
17.8649, 7.98911, 10.408, 10.2083, 3.16055, -2.41885, 10.2083, 0, 10.2083, 10.2083, 10.2083, 10.2083, 10.2083, 10.2083, 10.2083, 10.2083, 10.2083, 10.2083, 10.2083, 10.408, 10.2083
17.8732, 12.9732, 10.3649, 10.1618, 3.86952, 2.60832, 10.1618, 0, 10.1618, 10.1618, 10.1618, 10.1618, 10.1618, 10.1618, 10.1618, 10.1618, 10.1618, 10.1618, 10.1618, 10.3649, 10.1618
17.8816, 9.04413, 10.3324, 10.1258, 3.32327, -1.28823, 10.1258, 0, 10.1258, 10.1258, 10.1258, 10.1258, 10.1258, 10.1258, 10.1258, 10.1258, 10.1258, 10.1258, 10.1258, 10.3324, 10.1258
17.8899, 11.9524, 10.2948, 10.0847, 3.73529, 1.65762, 10.0847, 0, 10.0847, 10.0847, 10.0847, 10.0847, 10.0847, 10.0847, 10.0847, 10.0847, 10.0847, 10.0847, 10.0847, 10.2948, 10.0847
17.8982, 12.9864, 10.2528, 10.0391, 3.87123, 2.73356, 10.0391, 0, 10.0391, 10.0391, 10.0391, 10.0391, 10.0391, 10.0391, 10.0391, 10.0391, 10.0391, 10.0391, 10.0391, 10.2528, 10.0391
17.9066, 13.971, 10.2088, 9.99141, 3.99637, 3.76214, 9.99141, 0, 9.99141, 9.99141, 9.99141, 9.99141, 9.99141, 9.99141, 9.99141, 9.99141, 9.99141, 9.99141, 9.99141, 10.2088, 9.99141
17.9149, 16.9678, 10.1651, 9.9438, 4.3552, 6.80273, 9.9438, 0, 9.9438, 9.9438, 9.9438, 9.9438, 9.9438, 9.9438, 9.9438, 9.9438, 9.9438, 9.9438, 9.9438, 10.1651, 9.9438
17.9233, 11.981, 10.1339, 9.90876, 3.73911, 1.84702, 9.90876, 0, 9.90876, 9.90876, 9.90876, 9.90876, 9.90876, 9.90876, 9.90876, 9.90876, 9.90876, 9.90876, 9.90876, 10.1339, 9.90876
17.9316, 13.8653, 10.0975, 9.86828, 3.98313, 3.76785, 9.86828, 0, 9.86828, 9.86828, 9.86828, 9.86828, 9.86828, 9.86828, 9.86828, 9.86828, 9.86828, 9.86828, 9.86828, 10.0975, 9.86828
17.9399, 12.1017, 10.0564, 9.82306, 3.75523, 2.04536, 9.82306, 0, 9.82306, 9.82306, 9.82306, 9.82306, 9.82306, 9.82306, 9.82306, 9.82306, 9.82306, 9.82306, 9.82306, 10.0564, 9.82306
17.9483, 9.0128, 10.0131, 9.77553, 3.31855, -1.00027, 9.77553, 0, 9.77553, 9.77553, 9.77553, 9.77553, 9.77553, 9.77553, 9.77553, 9.77553, 9.77553, 9.77553, 9.77553, 10.0131, 9.77553
17.9566, 14.9525, 9.96999, 9.72811, 4.11734, 4.98252, 9.72811, 0, 9.72811, 9.72811, 9.72811, 9.72811, 9.72811, 9.72811, 9.72811, 9.72811, 9.72811, 9.72811, 9.72811, 9.96999, 9.72811
17.965, 17.0857, 9.93899, 9.69266, 4.36871, 7.14667, 9.69266, 0, 9.69266, 9.69266, 9.69266, 9.69266, 9.69266, 9.69266, 9.69266, 9.69266, 9.69266, 9.69266, 9.69266, 9.93899, 9.69266
17.9733, 10.8814, 9.9025, 9.6516, 3.58906, 0.978879, 9.6516, 0, 9.6516, 9.6516, 9.6516, 9.6516, 9.6516, 9.6516, 9.6516, 9.6516, 9.6516, 9.6516, 9.6516, 9.9025, 9.6516
17.9816, 10.0606, 9.8612, 9.6056, 3.47284, 0.199406, 9.6056, 0, 9.6056, 9.6056, 9.6056, 9.6056, 9.6056, 9.6056, 9.6056, 9.6056, 9.6056, 9.6056, 9.6056, 9.8612, 9.6056
17.99, 13.9064, 9.81763, 9.5572, 3.98829, 4.0888, 9.5572, 0, 9.5572, 9.5572, 9.5572, 9.5572, 9.5572, 9.5572, 9.5572, 9.5572, 9.5572, 9.5572, 9.5572, 9.81763, 9.5572
17.9983, 5.19867, 9.77432, 9.50893, 2.68303, -4.57565, 9.50893, 0, 9.50893, 9.50893, 9.50893, 9.50893, 9.50893, 9.50893, 9.50893, 9.50893, 9.50893, 9.50893, 9.50893, 9.77432, 9.50893
18.0067, 9.99459, 9.74495, 9.47446, 3.46332, 0.249643, 9.47446, 0, 9.47446, 9.47446, 9.47446, 9.47446, 9.47446, 9.47446, 9.47446, 9.47446, 9.47446, 9.47446, 9.47446, 9.74495, 9.47446
18.015, 10.8042, 9.70981, 9.43408, 3.57829, 1.09438, 9.43408, 0, 9.43408, 9.43408, 9.43408, 9.43408, 9.43408, 9.43408, 9.43408, 9.43408, 9.43408, 9.43408, 9.43408, 9.70981, 9.43408
18.0233, 6.08575, 9.66957, 9.38846, 2.84355, -3.58382, 9.38846, 0, 9.38846, 9.38846, 9.38846, 9.38846, 9.38846, 9.38846, 9.38846, 9.38846, 9.38846, 9.38846, 9.38846, 9.66957, 9.38846
18.0317, 13.724, 9.62695, 9.34029, 3.96535, 4.09709, 9.34029, 0, 9.34029, 9.34029, 9.34029, 9.34029, 9.34029, 9.34029, 9.34029, 9.34029, 9.34029, 9.34029, 9.34029, 9.62695, 9.34029
18.04, 11.147, 9.5846, 9.29224, 3.62588, 1.56241, 9.29224, 0, 9.29224, 9.29224, 9.29224, 9.29224, 9.29224, 9.29224, 9.29224, 9.29224, 9.29224, 9.29224, 9.29224, 9.5846, 9.29224
18.0484, 17.7554, 9.55577, 9.25754, 4.4447, 8.1996, 9.25754, 0, 9.25754, 9.25754, 9.25754, 9.25754, 9.25754, 9.25754, 9.25754, 9.25754, 9.25754, 9.25754, 9.25754, 9.55577, 9.25754
18.0567, 8.39486, 9.52102, 9.21676, 3.22411, -1.12616, 9.21676, 0, 9.21676, 9.21676, 9.21676, 9.21676, 9.21676, 9.21676, 9.21676, 9.21676, 9.21676, 9.21676, 9.21676, 9.52102, 9.21676
18.0651, 19.618, 9.481, 9.17053, 4.64952, 10.137, 9.17053, 0, 9.17053, 9.17053, 9.17053, 9.17053, 9.17053, 9.17053, 9.17053, 9.17053, 9.17053, 9.17053, 9.17053, 9.481, 9.17053
18.0734, 7.23968, 9.43854, 9.12166, 3.03968, -2.19885, 9.12166, 0, 9.12166, 9.12166, 9.12166, 9.12166, 9.12166, 9.12166, 9.12166, 9.12166, 9.12166, 9.12166, 9.12166, 9.43854, 9.12166
18.0817, 9.9179, 9.39639, 9.07293, 3.45223, 0.521515, 9.07293, 0, 9.07293, 9.07293, 9.07293, 9.07293, 9.07293, 9.07293, 9.07293, 9.07293, 9.07293, 9.07293, 9.07293, 9.39639, 9.07293
18.0901, 12.7103, 9.36939, 9.03915, 3.8354, 3.34087, 9.03915, 0, 9.03915, 9.03915, 9.03915, 9.03915, 9.03915, 9.03915, 9.03915, 9.03915, 9.03915, 9.03915, 9.03915, 9.36939, 9.03915
18.0984, 13.3348, 9.33626, 8.99904, 3.91597, 3.99857, 8.99904, 0, 8.99904, 8.99904, 8.99904, 8.99904, 8.99904, 8.99904, 8.99904, 8.99904, 8.99904, 8.99904, 8.99904, 9.33626, 8.99904
18.1068, 12.7643, 9.29765, 8.95323, 3.84244, 3.46667, 8.95323, 0, 8.95323, 8.95323, 8.95323, 8.95323, 8.95323, 8.95323, 8.95323, 8.95323, 8.95323, 8.95323, 8.95323, 9.29765, 8.95323
18.1151, 10.2109, 9.2565, 8.90466, 3.49441, 0.954402, 8.90466, 0, 8.90466, 8.90466, 8.90466, 8.90466, 8.90466, 8.90466, 8.90466, 8.90466, 8.90466, 8.90466, 8.90466, 9.2565, 8.90466
18.1234, 13.0687, 9.2157, 8.85623, 3.88185, 3.85302, 8.85623, 0, 8.85623, 8.85623, 8.85623, 8.85623, 8.85623, 8.85623, 8.85623, 8.85623, 8.85623, 8.85623, 8.85623, 9.2157, 8.85623
18.1318, 3.23356, 9.18967, 8.82234, 2.2877, -5.95612, 8.82234, 0, 8.82234, 8.82234, 8.82234, 8.82234, 8.82234, 8.82234, 8.82234, 8.82234, 8.82234, 8.82234, 8.82234, 9.18967, 8.82234
18.1401, 10.829, 9.15741, 8.78197, 3.58176, 1.67163, 8.78197, 0, 8.78197, 8.78197, 8.78197, 8.78197, 8.78197, 8.78197, 8.78197, 8.78197, 8.78197, 8.78197, 8.78197, 9.15741, 8.78197
18.1485, 13.6489, 9.11956, 8.73577, 3.95586, 4.5293, 8.73577, 0, 8.73577, 8.73577, 8.73577, 8.73577, 8.73577, 8.73577, 8.73577, 8.73577, 8.73577, 8.73577, 8.73577, 9.11956, 8.73577
18.1568, 13.9795, 9.07913, 8.68673, 3.99744, 4.90036, 8.68673, 0, 8.68673, 8.68673, 8.68673, 8.68673, 8.68673, 8.68673, 8.68673, 8.68673, 8.68673, 8.68673, 8.68673, 9.07913, 8.68673
18.1651, 8.35071, 9.03909, 8.63783, 3.21725, -0.688384, 8.63783, 0, 8.63783, 8.63783, 8.63783, 8.63783, 8.63783, 8.63783, 8.63783, 8.63783, 8.63783, 8.63783, 8.63783, 9.03909, 8.63783
18.1735, 5.9927, 9.01524, 8.60485, 2.82714, -3.02254, 8.60485, 0, 8.60485, 8.60485, 8.60485, 8.60485, 8.60485, 8.60485, 8.60485, 8.60485, 8.60485, 8.60485, 8.60485, 9.01524, 8.60485
18.1818, 12.9924, 8.98496, 8.56516, 3.87201, 4.00747, 8.56516, 0, 8.56516, 8.56516, 8.56516, 8.56516, 8.56516, 8.56516, 8.56516, 8.56516, 8.56516, 8.56516, 8.56516, 8.98496, 8.56516
18.1902, 4.99271, 8.9489, 8.51941, 2.64437, -3.95619, 8.51941, 0, 8.51941, 8.51941, 8.51941, 8.51941, 8.51941, 8.51941, 8.51941, 8.51941, 8.51941, 8.51941, 8.51941, 8.9489, 8.51941
18.1985, 7.9939, 8.91019, 8.47072, 3.16131, -0.916285, 8.47072, 0, 8.47072, 8.47072, 8.47072, 8.47072, 8.47072, 8.47072, 8.47072, 8.47072, 8.47072, 8.47072, 8.47072, 8.91019, 8.47072
18.2068, 11.7841, 8.87192, 8.42216, 3.71269, 2.91218, 8.42216, 0, 8.42216, 8.42216, 8.42216, 8.42216, 8.42216, 8.42216, 8.42216, 8.42216, 8.42216, 8.42216, 8.42216, 8.87192, 8.42216
18.2152, 12.8842, 8.84961, 8.38926, 3.85801, 4.03461, 8.38926, 0, 8.38926, 8.38926, 8.38926, 8.38926, 8.38926, 8.38926, 8.38926, 8.38926, 8.38926, 8.38926, 8.38926, 8.84961, 8.38926
18.2235, 8.98545, 8.8208, 8.34952, 3.31443, 0.164646, 8.34952, 0, 8.34952, 8.34952, 8.34952, 8.34952, 8.34952, 8.34952, 8.34952, 8.34952, 8.34952, 8.34952, 8.34952, 8.8208, 8.34952
18.2319, 7.87425, 8.78611, 8.30356, 3.14233, -0.911867, 8.30356, 0, 8.30356, 8.30356, 8.30356, 8.30356, 8.30356, 8.30356, 8.30356, 8.30356, 8.30356, 8.30356, 8.30356, 8.78611, 8.30356
18.2402, 10.096, 8.74876, 8.25459, 3.47793, 1.34726, 8.25459, 0, 8.25459, 8.25459, 8.25459, 8.25459, 8.25459, 8.25459, 8.25459, 8.25459, 8.25459, 8.25459, 8.25459, 8.74876, 8.25459
18.2485, 7.10169, 8.71193, 8.20576, 3.0169, -1.61024, 8.20576, 0, 8.20576, 8.20576, 8.20576, 8.20576, 8.20576, 8.20576, 8.20576, 8.20576, 8.20576, 8.20576, 8.20576, 8.71193, 8.20576
18.2569, 10.8684, 8.69232, 8.17377, 3.58726, 2.17608, 8.17377, 0, 8.17377, 8.17377, 8.17377, 8.17377, 8.17377, 8.17377, 8.17377, 8.17377, 8.17377, 8.17377, 8.17377, 8.69232, 8.17377
18.2652, 6.22614, 8.66606, 8.13471, 2.86813, -2.43992, 8.13471, 0, 8.13471, 8.13471, 8.13471, 8.13471, 8.13471, 8.13471, 8.13471, 8.13471, 8.13471, 8.13471, 8.13471, 8.66606, 8.13471
18.2736, 16.502, 8.63381, 8.08924, 4.30139, 7.86818, 8.08924, 0, 8.08924, 8.08924, 8.08924, 8.08924, 8.08924, 8.08924, 8.08924, 8.08924, 8.08924, 8.08924, 8.08924, 8.63381, 8.08924
18.2819, 13.2289, 8.59889, 8.04064, 3.90243, 4.63004, 8.04064, 0, 8.04064, 8.04064, 8.04064, 8.04064, 8.04064, 8.04064, 8.04064, 8.04064, 8.04064, 8.04064, 8.04064, 8.59889, 8.04064
18.2902, 6.24108, 8.56458, 7.99218, 2.87073, -2.32351, 7.99218, 0, 7.99218, 7.99218, 7.99218, 7.99218, 7.99218, 7.99218, 7.99218, 7.99218, 7.99218, 7.99218, 7.99218, 8.56458, 7.99218
18.2986, 8.86051, 8.54747, 7.96043, 3.29553, 0.313038, 7.96043, 0, 7.96043, 7.96043, 7.96043, 7.96043, 7.96043, 7.96043, 7.96043, 7.96043, 7.96043, 7.96043, 7.96043, 8.54747, 7.96043
18.3069, 10.7243, 8.5237, 7.9215, 3.56711, 2.20057, 7.9215, 0, 7.9215, 7.9215, 7.9215, 7.9215, 7.9215, 7.9215, 7.9215, 7.9215, 7.9215, 7.9215, 7.9215, 8.5237, 7.9215
18.3153, 6.52053, 8.49392, 7.87602, 2.91899, -1.97339, 7.87602, 0, 7.87602, 7.87602, 7.87602, 7.87602, 7.87602, 7.87602, 7.87602, 7.87602, 7.87602, 7.87602, 7.87602, 8.49392, 7.87602
18.3236, 7.99385, 8.46151, 7.82736, 3.16131, -0.467662, 7.82736, 0, 7.82736, 7.82736, 7.82736, 7.82736, 7.82736, 7.82736, 7.82736, 7.82736, 7.82736, 7.82736, 7.82736, 8.46151, 7.82736
18.3319, 7.99203, 8.42984, 7.77886, 3.16102, -0.437812, 7.77886, 0, 7.77886, 7.77886, 7.77886, 7.77886, 7.77886, 7.77886, 7.77886, 7.77886, 7.77886, 7.77886, 7.77886, 8.42984, 7.77886
18.3403, 16.2841, 8.41636, 7.74794, 4.27599, 7.86776, 7.74794, 0, 7.74794, 7.74794, 7.74794, 7.74794, 7.74794, 7.74794, 7.74794, 7.74794, 7.74794, 7.74794, 7.74794, 8.41636, 7.74794
18.3486, 9.70175, 8.39616, 7.70968, 3.42078, 1.30559, 7.70968, 0, 7.70968, 7.70968, 7.70968, 7.70968, 7.70968, 7.70968, 7.70968, 7.70968, 7.70968, 7.70968, 7.70968, 8.39616, 7.70968
18.357, 10.9931, 8.36991, 7.66471, 3.60459, 2.62319, 7.66471, 0, 7.66471, 7.66471, 7.66471, 7.66471, 7.66471, 7.66471, 7.66471, 7.66471, 7.66471, 7.66471, 7.66471, 8.36991, 7.66471
18.3653, 6.1412, 8.34107, 7.61649, 2.85328, -2.19987, 7.61649, 0, 7.61649, 7.61649, 7.61649, 7.61649, 7.61649, 7.61649, 7.61649, 7.61649, 7.61649, 7.61649, 7.61649, 8.34107, 7.61649
18.3737, 7.84341, 8.31309, 7.56842, 3.13742, -0.469684, 7.56842, 0, 7.56842, 7.56842, 7.56842, 7.56842, 7.56842, 7.56842, 7.56842, 7.56842, 7.56842, 7.56842, 7.56842, 8.31309, 7.56842
18.382, 6.14702, 8.30341, 7.53791, 2.8543, -2.15639, 7.53791, 0, 7.53791, 7.53791, 7.53791, 7.53791, 7.53791, 7.53791, 7.53791, 7.53791, 7.53791, 7.53791, 7.53791, 8.30341, 7.53791
18.3903, 13.2117, 8.28706, 7.49995, 3.90022, 4.92469, 7.49995, 0, 7.49995, 7.49995, 7.49995, 7.49995, 7.49995, 7.49995, 7.49995, 7.49995, 7.49995, 7.49995, 7.49995, 8.28706, 7.49995
18.3987, 9.30288, 8.26468, 7.45519, 3.36198, 1.03819, 7.45519, 0, 7.45519, 7.45519, 7.45519, 7.45519, 7.45519, 7.45519, 7.45519, 7.45519, 7.45519, 7.45519, 7.45519, 8.26468, 7.45519
18.407, 8.14806, 8.23984, 7.40711, 3.1856, -0.0917721, 7.40711, 0, 7.40711, 7.40711, 7.40711, 7.40711, 7.40711, 7.40711, 7.40711, 7.40711, 7.40711, 7.40711, 7.40711, 8.23984, 7.40711
18.4154, 9.31797, 8.21602, 7.35918, 3.36422, 1.10195, 7.35918, 0, 7.35918, 7.35918, 7.35918, 7.35918, 7.35918, 7.35918, 7.35918, 7.35918, 7.35918, 7.35918, 7.35918, 8.21602, 7.35918
18.4237, 8.83316, 8.21135, 7.32949, 3.29138, 0.621814, 7.32949, 0, 7.32949, 7.32949, 7.32949, 7.32949, 7.32949, 7.32949, 7.32949, 7.32949, 7.32949, 7.32949, 7.32949, 8.21135, 7.32949
18.432, 10.6525, 8.20003, 7.2922, 3.55703, 2.45243, 7.2922, 0, 7.2922, 7.2922, 7.2922, 7.2922, 7.2922, 7.2922, 7.2922, 7.2922, 7.2922, 7.2922, 7.2922, 8.20003, 7.2922
18.4404, 5.98679, 8.18276, 7.24796, 2.82609, -2.19597, 7.24796, 0, 7.24796, 7.24796, 7.24796, 7.24796, 7.24796, 7.24796, 7.24796, 7.24796, 7.24796, 7.24796, 7.24796, 8.18276, 7.24796
18.4487, 7.16269, 8.16312, 7.20035, 3.02699, -1.00043, 7.20035, 0, 7.20035, 7.20035, 7.20035, 7.20035, 7.20035, 7.20035, 7.20035, 7.20035, 7.20035, 7.20035, 7.20035, 8.16312, 7.20035
18.4571, 6.98944, 8.1447, 7.15288, 2.99824, -1.15526, 7.15288, 0, 7.15288, 7.15288, 7.15288, 7.15288, 7.15288, 7.15288, 7.15288, 7.15288, 7.15288, 7.15288, 7.15288, 8.1447, 7.15288
18.4654, 6.16871, 8.14572, 7.12378, 2.8581, -1.97701, 7.12378, 0, 7.12378, 7.12378, 7.12378, 7.12378, 7.12378, 7.12378, 7.12378, 7.12378, 7.12378, 7.12378, 7.12378, 8.14572, 7.12378
18.4737, 11.2713, 8.14015, 7.08699, 3.64298, 3.13117, 7.08699, 0, 7.08699, 7.08699, 7.08699, 7.08699, 7.08699, 7.08699, 7.08699, 7.08699, 7.08699, 7.08699, 7.08699, 8.14015, 7.08699
18.4821, 12.1652, 8.12864, 7.04313, 3.76367, 4.0366, 7.04313, 0, 7.04313, 7.04313, 7.04313, 7.04313, 7.04313, 7.04313, 7.04313, 7.04313, 7.04313, 7.04313, 7.04313, 8.12864, 7.04313
18.4904, 11.6144, 8.11483, 6.99583, 3.68977, 3.49954, 6.99583, 0, 6.99583, 6.99583, 6.99583, 6.99583, 6.99583, 6.99583, 6.99583, 6.99583, 6.99583, 6.99583, 6.99583, 8.11483, 6.99583
18.4988, 8.91959, 8.10231, 6.9487, 3.30448, 0.817283, 6.9487, 0, 6.9487, 6.9487, 6.9487, 6.9487, 6.9487, 6.9487, 6.9487, 6.9487, 6.9487, 6.9487, 6.9487, 8.10231, 6.9487
